X,Y,Z,R,G,B
-85.30152167358399,29.80373114501953,17.55999946594238,166,167,150
-85.30153693237305,29.803733052368163,12.65799999237061,107,118,112
-85.30154456176759,29.803733052368163,9.08899974822998,107,118,112
-85.30152930297852,29.803729237670897,10.80799961090088,148,145,130
-85.30153693237305,29.80373114501953,8.59799957275391,148,145,130
-85.30152167358399,29.803727330322264,10.55799961090088,166,167,150
-85.30160559692384,29.803742589111327,13.25,111,136,114
-85.3015979675293,29.80373877441406,13.81999969482422,127,140,112
-85.3015979675293,29.803740681762694,13.11900043487549,127,140,112
-85.30158270874024,29.803736867065428,16.02899932861328,153,145,131
-85.30159033813477,29.80373877441406,13.14000034332275,153,145,131
-85.30156744995118,29.803733052368163,17.77000045776367,118,121,112
-85.3015979675293,29.80373877441406,8.50100040435791,127,140,112
-85.30155982055665,29.80373114501953,17.90099906921387,112,121,112
-85.30155219116212,29.803729237670897,18.41900062561035,98,95,109
-85.30155219116212,29.803729237670897,17.26099967956543,98,95,109
-85.30153693237305,29.80372542297363,17.59900093078613,135,140,122
-85.30153693237305,29.80372542297363,16.19099998474121,107,118,112
-85.30155982055665,29.803729237670897,8.84799957275391,112,121,112
-85.30154456176759,29.80372542297363,12.10099983215332,107,118,112
-85.3016208557129,29.803736867065428,12.0,149,160,139
-85.30161322631837,29.803733052368163,12.86900043487549,122,153,121
-85.30161322631837,29.803734959716795,12.31999969482422,109,145,116
-85.30160559692384,29.80373114501953,13.18900012969971,130,147,127
-85.30158270874024,29.803727330322264,17.24900054931641,140,145,131
-85.30159033813477,29.803729237670897,13.21000003814697,129,148,130
-85.30156744995118,29.80372542297363,17.99799919128418,102,110,103
-85.3016208557129,29.80372542297363,12.5,146,167,137
-85.30153693237305,29.803727330322264,12.57900047302246,148,145,130
-85.30154456176759,29.80372542297363,18.41900062561035,106,126,113
-85.30152167358399,29.803729237670897,17.70000076293945,166,167,150
-85.30158270874024,29.803723515625,8.45800018310547,148,150,135
-85.30158270874024,29.80372542297363,11.87800025939941,148,150,135
-85.30158270874024,29.80372542297363,13.20100021362305,146,149,132
-85.30155982055665,29.803729237670897,8.86999988555908,112,121,112
-85.30157507934571,29.803727330322264,13.22799968719482,146,155,138
-85.30155219116212,29.80373114501953,9.11999988555908,98,95,109
-85.30158270874024,29.80372542297363,17.03800010681152,148,150,135
-85.30157507934571,29.803727330322264,17.30999946594238,146,155,138
-85.30156744995118,29.803727330322264,15.69999980926514,118,121,112
-85.30156744995118,29.803727330322264,17.92799949645996,118,121,112
-85.30153693237305,29.803733052368163,12.60000038146973,107,118,112
-85.30155982055665,29.803729237670897,17.79999923706055,112,121,112
-85.30155219116212,29.80373114501953,17.67799949645996,98,95,109
-85.30154456176759,29.803733052368163,17.9680004119873,107,118,112
-85.30152930297852,29.803736867065428,17.48900032043457,167,163,148
-85.30151404418946,29.80373877441406,16.95000076293945,195,188,173
-85.3015979675293,29.803727330322264,8.45800018310547,130,147,127
-85.30161322631837,29.803723515625,12.36900043487549,127,152,116
-85.30160559692384,29.80372542297363,10.93900012969971,130,147,127
-85.30159033813477,29.803729237670897,10.68900012969971,129,148,130
-85.3015979675293,29.803727330322264,13.07900047302246,129,148,130
-85.30159033813477,29.803729237670897,12.04899978637695,129,148,130
-85.30159033813477,29.803729237670897,12.97799968719482,140,145,131
-85.30156744995118,29.803734959716795,8.52799987792969,158,153,126
-85.30157507934571,29.80373114501953,13.17000007629395,146,155,138
-85.30155982055665,29.803736867065428,8.84799957275391,156,157,130
-85.30156744995118,29.803734959716795,12.82900047302246,118,121,112
-85.30155982055665,29.803734959716795,12.01799964904785,158,153,126
-85.30158270874024,29.80373114501953,17.29999923706055,146,155,138
-85.30157507934571,29.803733052368163,15.64799976348877,118,121,112
-85.30153693237305,29.803740681762694,8.77799987792969,141,129,130
-85.30156744995118,29.803734959716795,17.79999923706055,158,153,126
-85.30155982055665,29.803736867065428,17.90099906921387,156,157,130
-85.30154456176759,29.80373877441406,17.49900054931641,132,135,119
-85.30154456176759,29.803740681762694,16.45000076293945,141,129,130
-85.30153693237305,29.803740681762694,17.28800010681152,167,163,148
-85.3016208557129,29.803729237670897,12.17099952697754,132,158,128
-85.30161322631837,29.80373114501953,12.25,122,153,121
-85.30159033813477,29.803734959716795,8.32999992370605,127,140,112
-85.30160559692384,29.803733052368163,12.60999965667725,130,147,127
-85.30158270874024,29.803736867065428,8.47000026702881,153,145,131
-85.3015979675293,29.803734959716795,13.10900020599365,130,147,127
-85.30159033813477,29.803734959716795,13.81999969482422,127,140,112
-85.30159033813477,29.803736867065428,13.10900020599365,127,140,112
-85.30156744995118,29.803740681762694,9.28999996185303,158,153,126
-85.30155982055665,29.803742589111327,9.48799991607666,156,157,130
-85.30157507934571,29.80373877441406,15.98999977111816,162,160,136
-85.30156744995118,29.803740681762694,16.20899963378906,158,153,126
-85.30156744995118,29.803740681762694,17.62100028991699,158,153,126
-85.30156744995118,29.803742589111327,16.74900054931641,158,153,126
-85.3016208557129,29.80373877441406,11.86900043487549,149,160,139
-85.30161322631837,29.80373877441406,12.5,109,145,116
-85.30160559692384,29.803740681762694,13.06099987030029,111,136,114
-85.3016208557129,29.803723515625,12.12800025939941,146,167,137
-85.30155982055665,29.80372542297363,18.16900062561035,112,121,112
-85.30156744995118,29.803727330322264,17.76099967956543,118,121,112
-85.30157507934571,29.803729237670897,17.41900062561035,146,155,138
-85.30156744995118,29.803727330322264,15.66100025177002,118,121,112
-85.30158270874024,29.803729237670897,16.88899993896484,140,145,131
-85.30155982055665,29.80372542297363,12.04899978637695,89,112,111
-85.30157507934571,29.803727330322264,13.14000034332275,146,155,138
-85.30158270874024,29.803729237670897,13.06999969482422,140,145,131
-85.30155982055665,29.80372542297363,9.10999965667725,112,121,112
-85.30159033813477,29.80373114501953,13.31999969482422,129,148,130
-85.3015979675293,29.803733052368163,13.15799999237061,130,147,127
-85.30159033813477,29.80373114501953,10.40900039672852,140,145,131
-85.30158270874024,29.803729237670897,8.78999996185303,146,155,138
-85.30160559692384,29.803734959716795,12.52999973297119,111,136,114
-85.30159033813477,29.80373114501953,8.52799987792969,140,145,131
-85.30161322631837,29.803734959716795,11.97000026702881,109,145,116
-85.3015979675293,29.80373114501953,8.30000019073486,129,148,130
-85.30154456176759,29.803727330322264,18.52000045776367,107,118,112
-85.30155219116212,29.803729237670897,17.8700008392334,98,95,109
-85.30153693237305,29.80372542297363,15.10000038146973,148,145,130
-85.30155982055665,29.80373114501953,17.92799949645996,112,121,112
-85.30156744995118,29.80373114501953,17.84000015258789,118,121,112
-85.30157507934571,29.803733052368163,17.45000076293945,146,155,138
-85.30156744995118,29.80373114501953,15.73999977111816,118,121,112
-85.30155219116212,29.803729237670897,9.20800018310547,98,95,109
-85.30154456176759,29.803727330322264,8.08899974822998,98,95,109
-85.30158270874024,29.803734959716795,13.24100017547607,162,160,136
-85.30155982055665,29.80373114501953,9.9399995803833,118,121,112
-85.30155982055665,29.803729237670897,8.90900039672852,112,121,112
-85.30159033813477,29.803736867065428,13.86800003051758,127,140,112
-85.30159033813477,29.803736867065428,13.11900043487549,153,145,131
-85.3015979675293,29.80373877441406,13.42000007629395,111,136,114
-85.30160559692384,29.803740681762694,13.00899982452393,111,136,114
-85.30159033813477,29.803736867065428,8.30000019073486,127,140,112
-85.3015979675293,29.80373877441406,8.01900005340576,111,136,114
-85.30152167358399,29.803734959716795,17.91900062561035,184,175,161
-85.30152167358399,29.803733052368163,16.84900093078613,166,167,150
-85.30152930297852,29.803736867065428,17.48900032043457,167,163,148
-85.30152930297852,29.803734959716795,16.69099998474121,167,163,148
-85.30154456176759,29.80373877441406,17.66900062561035,141,129,130
-85.30155219116212,29.80373877441406,17.72999954223633,132,135,119
-85.30154456176759,29.80373877441406,16.30100059509277,141,129,130
-85.30155982055665,29.803740681762694,17.59000015258789,156,157,130
-85.30155982055665,29.803742589111327,12.81099987030029,156,157,130
-85.30151404418946,29.803742589111327,16.09000015258789,195,188,173
-85.30151404418946,29.803788365478514,17.67799949645996,121,140,111
-85.30156744995118,29.803776921386717,6.83099985122681,133,149,118
-85.30157507934571,29.803775014038084,6.76999998092651,128,137,112
-85.30151404418946,29.803782643432616,17.65099906921387,137,158,126
-85.30155219116212,29.80377310668945,8.04100036621094,155,163,132
-85.30155982055665,29.80377119934082,8.58899974822998,155,163,132
-85.30156744995118,29.803769291992186,7.31799983978271,133,149,118
-85.30156744995118,29.803769291992186,8.22000026702881,141,152,120
-85.30157507934571,29.803769291992186,7.19899988174438,123,139,111
-85.30158270874024,29.803767384643553,7.65999984741211,123,139,111
-85.30159033813477,29.80376547729492,7.80900001525879,121,138,115
-85.30159033813477,29.803767384643553,10.60099983215332,121,138,115
-85.3015979675293,29.80376547729492,10.68000030517578,162,170,153
-85.30155219116212,29.80376547729492,8.86100006103516,120,121,106
-85.30155982055665,29.803763569946288,8.65900039672852,146,159,123
-85.30155219116212,29.80376547729492,12.47900009155273,120,121,106
-85.30156744995118,29.803761662597655,8.58899974822998,141,152,120
-85.30155982055665,29.803763569946288,12.56099987030029,146,159,123
-85.30157507934571,29.803759755249022,8.70800018310547,130,146,107
-85.30156744995118,29.803761662597655,12.06999969482422,141,152,120
-85.30158270874024,29.80375784790039,7.36999988555908,113,132,109
-85.30158270874024,29.803759755249022,10.51900005340576,113,132,109
-85.30159033813477,29.80375784790039,8.89999961853027,113,132,109
-85.3015979675293,29.803755940551756,7.16900014877319,92,112,105
-85.30159033813477,29.80375784790039,11.46100044250488,92,112,105
-85.30160559692384,29.803755940551756,7.47100019454956,92,111,110
-85.3015979675293,29.80375784790039,11.54899978637695,92,112,105
-85.30153693237305,29.803761662597655,11.74100017547607,122,140,117
-85.30154456176759,29.80375784790039,8.30000019073486,141,139,113
-85.30154456176759,29.803759755249022,11.21100044250488,141,139,113
-85.30155982055665,29.80375784790039,8.51900005340576,155,157,130
-85.30155982055665,29.803755940551756,9.54899978637695,155,157,130
-85.30156744995118,29.803755940551756,8.80900001525879,155,157,132
-85.30155982055665,29.80375784790039,12.58800029754639,155,157,130
-85.30157507934571,29.803754033203123,8.82999992370605,155,157,132
-85.30156744995118,29.803755940551756,12.18000030517578,155,157,132
-85.30158270874024,29.80375212585449,8.64999961853027,130,146,107
-85.30157507934571,29.803754033203123,12.31099987030029,130,146,107
-85.30158270874024,29.803754033203123,11.05799961090088,113,132,109
-85.30159033813477,29.80375212585449,8.72000026702881,121,137,112
-85.30158270874024,29.80375212585449,12.5,113,132,109
-85.30159033813477,29.80375212585449,11.10099983215332,121,137,112
-85.3015979675293,29.803748311157225,7.55900001525879,95,127,101
-85.30159033813477,29.80375212585449,12.82900047302246,102,126,106
-85.3015979675293,29.803750218505858,11.55799961090088,102,126,106
-85.3015979675293,29.803750218505858,13.00899982452393,95,127,101
-85.30160559692384,29.803748311157225,12.92000007629395,95,127,101
-85.30152167358399,29.803754033203123,11.92099952697754,184,177,164
-85.30152930297852,29.80375212585449,12.10099983215332,152,155,138
-85.30154456176759,29.803750218505858,8.59799957275391,156,136,136
-85.30153693237305,29.803750218505858,11.60999965667725,156,136,136
-85.30154456176759,29.803748311157225,8.68099975585938,159,149,125
-85.30155982055665,29.803746403808592,8.76900005340576,165,161,139
-85.30153693237305,29.80375212585449,16.67900085449219,131,123,125
-85.30154456176759,29.80375212585449,15.64799976348877,156,136,136
-85.30154456176759,29.80375212585449,17.20000076293945,159,149,125
-85.30155219116212,29.803750218505858,16.85899925231934,165,161,139
-85.30156744995118,29.803746403808592,13.0,166,160,133
-85.30155982055665,29.803748311157225,17.2180004119873,165,161,139
-85.30156744995118,29.803746403808592,15.99899959564209,166,160,133
-85.30157507934571,29.80374449645996,13.03899955749512,143,150,121
-85.30157507934571,29.803746403808592,16.17000007629395,143,150,121
-85.30158270874024,29.80374449645996,16.07799911499023,121,137,112
-85.30152167358399,29.803748311157225,11.82900047302246,181,174,163
-85.30152167358399,29.803748311157225,12.06099987030029,181,174,163
-85.30152167358399,29.803750218505858,16.1299991607666,181,174,163
-85.30153693237305,29.803746403808592,11.56999969482422,173,167,146
